date,region,retail_sales,flight_bookings,hotel_prices,festival_uplift
2024-06-03,North,1649.51,201.11,379.66,0.0
2024-06-04,North,1701.79,202.55,377.56,0.0
2024-06-05,North,1675.23,189.61,378.26,0.0
2024-06-06,North,1715.52,183.83,399.45,0.0
2024-06-07,North,1621.74,179.28,387.85,0.0
2024-06-08,North,1558.71,195.94,378.52,0.0
2024-06-09,North,1660.39,204.39,389.36,0.0
2024-06-10,North,1668.6,206.99,425.54,0.0
2024-06-11,North,1719.01,178.29,400.25,0.0
2024-06-12,North,1710.11,194.27,384.71,0.0
2024-06-13,North,1677.67,192.63,447.0,0.0
2024-06-14,North,1689.23,197.81,406.99,0.0
2024-06-15,North,1641.51,191.2,400.51,0.0
2024-06-16,North,1590.28,184.51,407.39,0.0
2024-06-17,North,1657.27,206.53,409.0,0.0
2024-06-18,North,1700.66,185.36,373.68,0.0
2024-06-19,North,1684.5,215.78,419.08,0.0
2024-06-20,North,1693.54,199.74,422.15,0.0
2024-06-21,North,1630.62,192.3,406.67,0.0
2024-06-22,North,1638.9,204.27,386.99,0.0
2024-06-23,North,1676.52,197.05,413.6,0.0
2024-06-24,North,1625.2,182.42,385.08,0.0
2024-06-25,North,1626.92,202.76,396.67,0.0
2024-06-26,North,1667.79,193.2,391.64,0.0
2024-06-27,North,1691.13,203.89,374.3,0.0
2024-06-28,North,1643.3,188.11,365.99,0.0
2024-06-29,North,1595.32,189.41,395.68,0.0
2024-06-30,North,1616.89,174.27,376.88,0.0
2024-07-01,North,1664.07,194.53,401.36,0.0
2024-07-02,North,1663.68,209.84,404.34,0.0
2024-07-03,North,1666.38,190.83,395.15,0.0
2024-07-04,North,1680.61,194.12,383.82,0.0
2024-07-05,North,1655.06,194.95,382.91,0.0
2024-07-06,North,1668.25,195.45,391.62,0.0
2024-07-07,North,1652.98,190.4,388.93,0.0
2024-07-08,North,1712.91,200.05,405.64,0.0
2024-07-09,North,1727.34,189.9,406.87,0.0
2024-07-10,North,1596.52,191.83,391.54,0.0
2024-07-11,North,1643.46,188.13,424.66,0.0
2024-07-12,North,1658.12,207.26,379.78,0.0
2024-07-13,North,1643.4,189.34,400.0,0.0
2024-07-14,North,1746.65,198.02,372.78,0.0
2024-07-15,North,1668.48,184.06,335.8,0.0
2024-07-16,North,1617.29,198.05,364.47,0.0
2024-07-17,North,1687.66,186.18,410.0,0.0
2024-07-18,North,1671.67,200.71,423.33,0.0
2024-07-19,North,1673.61,211.63,449.28,0.0
2024-07-20,North,1749.09,189.07,381.16,0.0
2024-07-21,North,1676.53,196.6,366.4,0.0
2024-07-22,North,1644.11,190.22,395.63,0.0
2024-07-23,North,1561.84,197.36,404.49,0.0
2024-07-24,North,1651.64,189.93,368.91,0.0
2024-07-25,North,1725.52,182.48,354.09,0.0
2024-07-26,North,1655.98,187.12,366.0,0.0
2024-07-27,North,1548.86,187.75,400.57,0.0
2024-07-28,North,1636.27,180.87,394.51,0.0
2024-07-29,North,1711.15,189.82,399.5,0.0
2024-07-30,North,1689.14,198.26,386.04,0.0
2024-07-31,North,1620.2,192.63,387.3,0.0
2024-08-01,North,1634.27,188.03,379.02,0.0
2024-08-02,North,1642.35,197.28,419.01,0.0
2024-08-03,North,1630.1,204.32,367.67,0.0
2024-08-04,North,1562.1,205.5,374.67,0.0
2024-08-05,North,1702.13,194.03,399.07,0.0
2024-08-06,North,1727.16,177.76,389.3,0.0
2024-08-07,North,1588.75,206.21,348.43,0.0
2024-08-08,North,1727.24,216.79,353.36,0.0
2024-08-09,North,1660.27,195.49,363.92,0.0
2024-08-10,North,1727.06,197.06,415.22,0.0
2024-08-11,North,1668.08,200.66,364.49,0.0
2024-08-12,North,1673.35,202.39,387.39,0.0
2024-08-13,North,1685.58,178.71,419.84,0.0
2024-08-14,North,1627.85,213.6,394.62,0.0
2024-08-15,North,1727.49,188.8,377.19,0.0
2024-08-16,North,1612.09,199.96,413.4,0.0
2024-08-17,North,1648.46,188.81,424.75,0.0
2024-08-18,North,1695.19,199.05,394.4,0.0
2024-08-19,North,1643.93,195.82,373.04,0.0
2024-08-20,North,1708.68,199.84,374.22,0.0
2024-08-21,North,1739.02,187.57,391.34,0.0
2024-08-22,North,1721.28,211.5,397.56,0.0
2024-08-23,North,1574.28,184.2,399.29,0.0
2024-08-24,North,1677.81,198.41,416.98,0.0
2024-08-25,North,1723.38,192.36,378.65,0.0
2024-08-26,North,1606.55,214.71,399.34,0.0
2024-08-27,North,1709.01,184.26,392.14,0.0
2024-08-28,North,1706.65,187.57,418.35,0.0
2024-08-29,North,1613.13,198.31,386.54,0.0
2024-08-30,North,1715.9,202.92,390.53,0.0
2024-08-31,North,1688.28,192.05,378.14,0.0
2024-09-01,North,1707.62,185.2,435.22,0.0
2024-09-02,North,1627.25,202.39,356.56,0.0
2024-09-03,North,1683.54,183.1,369.96,0.0
2024-09-04,North,1591.27,193.21,384.5,0.0
2024-09-05,North,1563.13,207.63,386.27,0.0
2024-09-06,North,1684.5,212.46,391.12,0.0
2024-09-07,North,1732.97,215.15,388.75,0.0
2024-09-08,North,1691.08,190.77,411.86,0.0
2024-09-09,North,1675.75,200.5,366.94,0.0
2024-09-10,North,1670.03,193.45,384.32,0.0
2024-09-11,North,1632.78,187.72,394.38,0.0
2024-09-12,North,1669.31,189.73,396.46,0.0
2024-09-13,North,1701.99,182.69,362.74,0.0
2024-09-14,North,1659.65,202.56,416.09,0.0
2024-09-15,North,1719.45,201.86,393.48,0.0
2024-09-16,North,1692.23,188.98,380.43,0.0
2024-09-17,North,1698.8,184.66,391.14,0.0
2024-09-18,North,1727.9,203.97,378.85,0.0
2024-09-19,North,1657.65,203.99,363.62,0.0
2024-09-20,North,1717.48,194.96,401.6,0.0
2024-09-21,North,1665.71,187.4,371.79,0.0
2024-09-22,North,1702.54,201.07,393.64,0.0
2024-09-23,North,1653.81,218.97,415.87,0.0
2024-09-24,North,1641.1,204.23,344.88,0.0
2024-09-25,North,1691.77,185.82,369.65,0.0
2024-09-26,North,1593.46,172.8,392.03,0.0
2024-09-27,North,1673.45,200.79,373.53,0.0
2024-09-28,North,1608.49,173.29,375.02,0.0
2024-09-29,North,1728.32,191.01,388.15,0.0
2024-09-30,North,1742.42,192.71,401.17,0.0
2024-10-01,North,1647.27,192.47,410.38,0.0
2024-10-02,North,1712.44,183.14,387.34,0.0
2024-10-03,North,1736.55,198.46,398.42,0.0
2024-10-04,North,1737.28,210.93,374.63,0.0
2024-10-05,North,1703.44,198.65,380.2,0.0
2024-10-06,North,1730.01,185.27,414.49,0.0
2024-10-07,North,1661.4,192.36,398.07,0.0
2024-10-08,North,1698.59,187.02,382.71,0.0
2024-10-09,North,1671.66,177.41,396.44,0.0
2024-10-10,North,1658.91,182.25,389.96,0.0
2024-10-11,North,1697.98,201.39,357.43,0.0
2024-10-12,North,1714.14,222.54,377.73,0.0
2024-10-13,North,1755.53,191.47,398.05,0.0
2024-10-14,North,1711.2,184.77,383.38,0.0
2024-10-15,North,1730.63,203.82,407.94,0.0
2024-10-16,North,1731.79,190.08,392.76,0.0
2024-10-17,North,1834.1,194.01,403.95,0.0
2024-10-18,North,1609.83,198.93,404.88,0.0
2024-10-19,North,1666.53,188.51,394.95,0.0
2024-10-20,North,1775.24,202.59,436.93,0.0
2024-10-21,North,1684.54,193.4,381.99,0.0
2024-10-22,North,1747.04,184.59,405.04,0.0
2024-10-23,North,1714.86,177.01,405.26,0.0
2024-10-24,North,1809.23,199.02,382.66,0.0
2024-10-25,North,1648.94,195.01,388.38,0.0
2024-10-26,North,1766.3,179.28,403.69,0.0
2024-10-27,North,1793.3,197.1,384.14,0.0
2024-10-28,North,1655.73,214.46,392.93,0.0
2024-10-29,North,2306.04,229.34,517.43,0.321
2024-10-30,North,2133.05,245.72,485.38,0.285
2024-10-31,North,2052.41,239.15,444.4,0.2
2024-11-01,North,2128.72,257.99,508.2,0.255
2024-11-02,North,1962.63,266.18,469.46,0.235
2024-11-03,North,2286.53,235.88,550.38,0.321
2024-11-04,North,2076.96,227.36,450.03,0.209
2024-11-05,North,1785.44,209.79,367.08,0.0
2024-11-06,North,1742.68,185.13,396.23,0.0
2024-11-07,North,1827.31,198.48,399.02,0.0
2024-11-08,North,1718.76,182.56,359.81,0.0
2024-11-09,North,1708.78,199.97,413.34,0.0
2024-11-10,North,1705.48,186.3,429.64,0.0
2024-11-11,North,1693.37,193.72,354.53,0.0
2024-11-12,North,1605.61,198.81,440.47,0.0
2024-11-13,North,1705.63,191.44,398.92,0.0
2024-11-14,North,1613.9,211.05,353.97,0.0
2024-11-15,North,1740.55,177.54,395.37,0.0
2024-11-16,North,1656.6,186.69,395.42,0.0
2024-11-17,North,1674.54,184.04,421.77,0.0
2024-11-18,North,1686.45,199.45,403.82,0.0
2024-11-19,North,1710.33,191.51,388.29,0.0
2024-11-20,North,1721.58,180.72,423.16,0.0
2024-11-21,North,1776.12,197.67,384.22,0.0
2024-11-22,North,1693.69,200.68,408.56,0.0
2024-11-23,North,1747.23,197.22,428.03,0.0
2024-11-24,North,1860.43,204.84,407.27,0.0
2024-11-25,North,1743.43,190.01,386.03,0.0
2024-11-26,North,1716.2,204.75,420.82,0.0
2024-11-27,North,1686.94,217.94,394.28,0.0
2024-11-28,North,1716.85,193.57,367.47,0.0
2024-11-29,North,1682.92,210.15,401.54,0.0
2024-11-30,North,1741.34,210.94,365.0,0.0
2024-12-01,North,1733.76,191.42,389.05,0.0
2024-12-02,North,1621.14,200.61,400.27,0.0
2024-12-03,North,1729.0,198.19,381.01,0.0
2024-12-04,North,1784.41,196.73,408.42,0.0
2024-12-05,North,1711.33,192.81,383.53,0.0
2024-12-06,North,1699.32,181.96,412.66,0.0
2024-12-07,North,1663.75,197.12,445.87,0.0
2024-12-08,North,1640.42,204.5,364.48,0.0
2024-12-09,North,1775.57,178.89,409.02,0.0
2024-12-10,North,1725.6,200.86,391.58,0.0
2024-12-11,North,1773.96,202.29,401.66,0.0
2024-12-12,North,1812.61,194.43,353.5,0.0
2024-12-13,North,1782.79,204.16,346.68,0.0
2024-12-14,North,1710.29,209.22,435.18,0.0
2024-12-15,North,1745.33,179.36,409.14,0.0
2024-12-16,North,1708.04,182.44,380.01,0.0
2024-12-17,North,1704.05,186.44,401.76,0.0
2024-12-18,North,1757.29,195.85,388.72,0.0
2024-12-19,North,1699.22,174.4,384.12,0.0
2024-12-20,North,1631.06,209.21,409.09,0.0
2024-12-21,North,1697.8,183.33,397.09,0.0
2024-12-22,North,1996.36,210.9,483.51,0.156
2024-12-23,North,2172.6,221.08,465.68,0.194
2024-12-24,North,1965.78,209.81,448.23,0.143
2024-12-25,North,1950.57,195.56,409.54,0.102
2024-12-26,North,2142.3,224.49,469.01,0.233
2024-12-27,North,2036.42,195.98,416.48,0.127
2024-12-28,North,2150.64,195.41,460.21,0.192
2024-12-29,North,1806.51,198.6,391.28,0.0
2024-12-30,North,1661.69,207.98,402.36,0.0
2024-12-31,North,1759.42,186.83,437.08,0.0
2020-01-01,South,1834.77,42.72,257.85,0.0
2020-01-02,South,1959.78,39.2,301.95,0.0
2020-01-03,South,2008.2,47.2,258.56,0.0
2020-01-04,South,1855.67,72.12,239.78,0.0
2020-01-05,South,1926.14,58.0,271.63,0.0
2020-01-06,South,1851.27,42.86,273.06,0.0
2020-01-07,South,1931.36,69.89,281.79,0.0
2020-01-08,South,1868.06,56.53,246.93,0.0
2020-01-09,South,1968.23,44.34,241.12,0.0
2020-01-10,South,1903.34,53.16,271.45,0.0
2020-01-11,South,1911.35,44.4,288.05,0.0
2020-01-12,South,1991.27,39.87,256.21,0.0
2020-01-13,South,1873.75,53.49,247.94,0.0
2020-01-14,South,1945.33,49.36,257.54,0.0
2020-01-15,South,1880.1,54.92,244.13,0.0
2020-01-16,South,1972.27,32.28,247.2,0.0
2020-01-17,South,2002.48,61.21,286.78,0.0
2020-01-18,South,1900.68,43.3,269.27,0.0
2020-01-19,South,1804.8,52.49,243.19,0.0
2020-01-20,South,1880.78,46.02,266.57,0.0
2020-01-21,South,2037.5,30.69,272.86,0.0
2020-01-22,South,1886.95,81.48,280.15,0.0
2020-01-23,South,2005.79,54.49,284.76,0.0
2020-01-24,South,1887.6,56.57,287.89,0.0
2020-01-25,South,1887.04,33.03,262.83,0.0
2020-01-26,South,1958.23,42.34,232.5,0.0
2020-01-27,South,1952.92,50.88,289.05,0.0
2020-01-28,South,1963.24,46.41,277.1,0.0
2020-01-29,South,1921.55,64.73,265.44,0.0
2020-01-30,South,1973.7,62.85,289.46,0.0
2020-01-31,South,1970.73,55.26,246.44,0.0
2020-02-01,South,1980.78,32.87,256.45,0.0
2020-02-02,South,1892.82,47.85,265.43,0.0
2020-02-03,South,1976.35,58.18,255.65,0.0
2020-02-04,South,1899.27,58.46,303.44,0.0
2020-02-05,South,1918.15,50.53,274.45,0.0
2020-02-06,South,1917.79,67.98,285.55,0.0
2020-02-07,South,1877.44,45.14,305.36,0.0
2020-02-08,South,1841.23,54.01,258.32,0.0
2020-02-09,South,1989.86,36.25,255.87,0.0
2020-02-10,South,1894.22,53.58,250.69,0.0
2020-02-11,South,1916.51,43.71,296.57,0.0
2020-02-12,South,1894.12,54.17,241.19,0.0
2020-02-13,South,1918.48,58.92,313.73,0.0
2020-02-14,South,1906.68,32.92,273.12,0.0
2020-02-15,South,1996.58,52.32,316.17,0.0
2020-02-16,South,1903.76,62.36,269.52,0.0
2020-02-17,South,2019.66,60.59,233.23,0.0
2020-02-18,South,1991.55,52.21,257.52,0.0
2020-02-19,South,1911.52,53.34,231.18,0.0
2020-02-20,South,1951.88,58.62,279.23,0.0
2020-02-21,South,1962.5,62.72,261.6,0.0
2020-02-22,South,1979.26,59.03,307.44,0.0
2020-02-23,South,1984.85,49.22,243.64,0.0
2020-02-24,South,1947.8,58.37,262.7,0.0
2020-02-25,South,1891.38,41.91,253.21,0.0
2020-02-26,South,1971.79,37.56,249.86,0.0
2020-02-27,South,1928.56,55.85,278.44,0.0
2020-02-28,South,1801.56,44.5,314.81,0.0
2020-02-29,South,1961.16,53.13,276.37,0.0
2020-03-01,South,1905.57,57.3,256.05,0.0
2020-03-02,South,1919.99,61.18,238.92,0.0
2020-03-03,South,1943.84,40.92,256.21,0.0
2020-03-04,South,1866.48,54.25,244.81,0.0
2020-03-05,South,1951.74,40.2,299.14,0.0
2020-03-06,South,1929.57,65.03,244.09,0.0
2020-03-07,South,1902.17,44.24,269.03,0.0
2020-03-08,South,1948.96,57.92,261.23,0.0
2020-03-09,South,1862.75,46.48,293.13,0.0
2020-03-10,South,1951.65,45.07,264.26,0.0
2020-03-11,South,1972.01,28.17,279.74,0.0
2020-03-12,South,1964.35,57.33,278.45,0.0
2020-03-13,South,1989.14,55.63,274.57,0.0
2020-03-14,South,2008.57,49.74,288.29,0.0
2020-03-15,South,1946.84,57.86,258.41,0.0
2020-03-16,South,2006.28,49.36,246.2,0.0
2020-03-17,South,1947.85,47.45,248.39,0.0
2020-03-18,South,1917.72,61.47,320.3,0.0
2020-03-19,South,1933.65,40.49,266.63,0.0
2020-03-20,South,1967.23,48.75,229.49,0.0
2020-03-21,South,2008.73,45.45,306.44,0.0
2020-03-22,South,1955.13,53.56,266.95,0.0
2020-03-23,South,1921.95,41.34,285.84,0.0
2020-03-24,South,2028.43,47.07,255.74,0.0
2020-03-25,South,1885.05,58.84,266.79,0.0
2020-03-26,South,1924.01,42.6,285.38,0.0
2020-03-27,South,2002.58,53.21,285.63,0.0
2020-03-28,South,2046.83,50.89,322.41,0.0
2020-03-29,South,1983.11,36.16,319.16,0.0
2020-03-30,South,1972.14,46.26,239.2,0.0
2020-03-31,South,1945.66,54.13,293.0,0.0
2020-04-01,South,1988.17,56.15,235.48,0.0
2020-04-02,South,1967.79,35.68,240.64,0.0
2020-04-03,South,1924.15,45.41,243.21,0.0
2020-04-04,South,1946.97,49.3,232.58,0.0
2020-04-05,South,1919.6,49.93,277.15,0.0
2020-04-06,South,1964.2,63.49,273.87,0.0
2020-04-07,South,1972.15,65.86,273.91,0.0
2020-04-08,South,2046.32,39.9,262.57,0.0
2020-04-09,South,1935.26,44.93,271.08,0.0
2020-04-10,South,1956.63,31.14,295.5,0.0
2020-04-11,South,2029.16,58.39,269.39,0.0
2020-04-12,South,2056.98,77.49,306.19,0.0
2020-04-13,South,1990.98,57.36,270.19,0.0
2020-04-14,South,1955.09,49.24,262.99,0.0
2020-04-15,South,1944.64,44.63,255.34,0.0
2020-04-16,South,1876.65,51.13,291.24,0.0
2020-04-17,South,1922.92,51.02,242.37,0.0
2020-04-18,South,1974.9,48.76,250.07,0.0
2020-04-19,South,1961.28,67.65,229.37,0.0
2020-04-20,South,2002.0,51.98,248.3,0.0
2020-04-21,South,1961.57,49.23,269.62,0.0
2020-04-22,South,1935.52,60.47,261.03,0.0
2020-04-23,South,1989.38,51.53,218.58,0.0
2020-04-24,South,2098.07,64.85,295.61,0.0
2020-04-25,South,1957.42,73.9,251.32,0.0
2020-04-26,South,1980.71,74.12,263.26,0.0
2020-04-27,South,2016.59,67.26,285.97,0.0
2020-04-28,South,1946.14,47.02,308.62,0.0
2020-04-29,South,2038.83,72.91,297.84,0.0
2020-04-30,South,1896.71,39.56,261.53,0.0
2020-05-01,South,1955.74,58.51,242.04,0.0
2020-05-02,South,1961.03,50.76,291.25,0.0
2020-05-03,South,1984.6,50.75,273.91,0.0
2020-05-04,South,1878.93,31.79,289.52,0.0
2020-05-05,South,2045.59,56.19,267.33,0.0
2020-05-06,South,1999.11,67.07,271.83,0.0
2020-05-07,South,2034.98,51.83,299.66,0.0
2020-05-08,South,2059.93,56.59,248.96,0.0
2020-05-09,South,1942.69,42.57,255.75,0.0
2020-05-10,South,1855.43,62.3,288.11,0.0
2020-05-11,South,2037.9,53.78,251.33,0.0
2020-05-12,South,1966.69,48.4,297.2,0.0
2020-05-13,South,1924.77,50.43,266.02,0.0
2020-05-14,South,2010.66,45.61,291.29,0.0
2020-05-15,South,2105.44,44.22,284.99,0.0
2020-05-16,South,1977.22,47.13,280.8,0.0
2020-05-17,South,2030.63,54.75,268.63,0.0
2020-05-18,South,1934.1,48.73,277.56,0.0
2020-05-19,South,1899.54,54.64,258.1,0.0
2020-05-20,South,2029.97,63.93,288.6,0.0
2020-05-21,South,2229.55,46.01,277.77,0.108
2020-05-22,South,2162.01,67.25,278.58,0.102
2020-05-23,South,2479.35,53.67,315.14,0.197
2020-05-24,South,2222.17,60.34,292.61,0.171
2020-05-25,South,2264.12,67.71,332.99,0.176
2020-05-26,South,2302.07,76.72,272.03,0.175
2020-05-27,South,2179.21,46.6,272.23,0.107
2020-05-28,South,2060.55,60.96,292.2,0.0
2020-05-29,South,1990.1,65.46,283.51,0.0
2020-05-30,South,1978.35,53.13,280.04,0.0
2020-05-31,South,1924.85,52.01,281.07,0.0
2020-06-01,South,2043.03,37.2,256.82,0.0
2020-06-02,South,1932.21,43.04,259.91,0.0
2020-06-03,South,1925.65,51.48,236.47,0.0
2020-06-04,South,1969.7,46.87,256.64,0.0
2020-06-05,South,1998.2,37.94,281.58,0.0
2020-06-06,South,1954.36,51.95,260.04,0.0
2020-06-07,South,2026.04,68.56,243.34,0.0
2020-06-08,South,1976.86,69.23,265.38,0.0
2020-06-09,South,2043.96,44.59,260.52,0.0
2020-06-10,South,2016.89,48.23,307.59,0.0
2020-06-11,South,2081.51,54.78,249.17,0.0
2020-06-12,South,1970.13,59.17,262.61,0.0
2020-06-13,South,2034.73,27.38,283.77,0.0
2020-06-14,South,1903.49,59.18,263.63,0.0
2020-06-15,South,2137.7,45.86,286.44,0.0
2020-06-16,South,2033.1,45.38,291.1,0.0
2020-06-17,South,1978.86,45.6,267.55,0.0
2020-06-18,South,1981.0,55.8,273.25,0.0
2020-06-19,South,1981.87,44.82,276.41,0.0
2020-06-20,South,2086.49,58.66,250.05,0.0
2020-06-21,South,2039.68,56.08,266.94,0.0
2020-06-22,South,1972.84,42.62,275.54,0.0
2020-06-23,South,1933.32,59.83,258.82,0.0
2020-06-24,South,2055.32,28.88,276.57,0.0
2020-06-25,South,2037.68,48.24,281.32,0.0
2020-06-26,South,2031.32,61.75,274.48,0.0
2020-06-27,South,1992.04,58.55,286.68,0.0
2020-06-28,South,1981.48,46.36,262.13,0.0
2020-06-29,South,2080.95,55.56,294.16,0.0
2020-06-30,South,2085.83,40.52,279.23,0.0
2020-07-01,South,2029.14,63.15,266.34,0.0
2020-07-02,South,2045.83,51.75,269.01,0.0
2020-07-03,South,2009.36,50.97,255.04,0.0
2020-07-04,South,1929.26,50.56,255.63,0.0
2020-07-05,South,1948.97,57.85,238.1,0.0
2020-07-06,South,2055.46,59.94,289.03,0.0
2020-07-07,South,2062.03,53.55,302.54,0.0
2020-07-08,South,2051.23,55.96,275.48,0.0
2020-07-09,South,2016.01,35.63,290.39,0.0
2020-07-10,South,2053.45,43.52,250.88,0.0
2020-07-11,South,1996.15,53.94,255.72,0.0
2020-07-12,South,2030.29,50.06,292.08,0.0
2020-07-13,South,1989.15,66.86,258.82,0.0
2020-07-14,South,1946.71,50.44,314.0,0.0
2020-07-15,South,2042.93,66.75,237.13,0.0
2020-07-16,South,2063.6,60.57,255.68,0.0
2020-07-17,South,2123.69,46.59,286.88,0.0
2020-07-18,South,2013.33,34.41,290.72,0.0
2020-07-19,South,1947.88,65.02,264.04,0.0
2020-07-20,South,1983.98,67.05,278.75,0.0
2020-07-21,South,1993.73,41.15,272.04,0.0
2020-07-22,South,2008.07,45.75,274.48,0.0
2020-07-23,South,2024.31,40.53,301.82,0.0
2020-07-24,South,2019.02,57.7,261.98,0.0
2020-07-25,South,2039.84,54.51,269.72,0.0
2020-07-26,South,2010.96,22.84,302.67,0.0
2020-07-27,South,1889.92,51.69,273.85,0.0
2020-07-28,South,2012.63,39.23,274.3,0.0
2020-07-29,South,2005.7,56.01,250.75,0.0
2020-07-30,South,2028.96,59.09,233.08,0.0
2020-07-31,South,1983.45,50.38,243.79,0.0
2020-08-01,South,2012.78,52.63,262.92,0.0
2020-08-02,South,2029.48,56.71,269.08,0.0
2020-08-03,South,1993.73,56.44,271.67,0.0
2020-08-04,South,2035.59,62.91,288.57,0.0
2020-08-05,South,2005.36,45.29,290.1,0.0
2020-08-06,South,2009.74,55.93,293.83,0.0
2020-08-07,South,1855.81,42.71,246.94,0.0
2020-08-08,South,1944.8,40.65,299.99,0.0
2020-08-09,South,1944.97,64.16,288.54,0.0
2020-08-10,South,2012.88,39.53,288.8,0.0
2020-08-11,South,2065.67,40.07,221.03,0.0
2020-08-12,South,1996.19,48.28,267.19,0.0
2020-08-13,South,2044.54,65.55,251.13,0.0
2020-08-14,South,2034.55,74.99,274.35,0.0
2020-08-15,South,2009.14,51.23,268.32,0.0
2020-08-16,South,2030.85,40.45,264.08,0.0
2020-08-17,South,2014.45,54.93,289.25,0.0
2020-08-18,South,1995.03,48.69,274.15,0.0
2020-08-19,South,2021.69,59.94,262.77,0.0
2020-08-20,South,2074.45,62.34,281.55,0.0
2020-08-21,South,2025.74,60.56,236.05,0.0
2020-08-22,South,2012.97,49.5,258.26,0.0
2020-08-23,South,1958.17,33.18,306.12,0.0
2020-08-24,South,2072.8,61.37,241.54,0.0
2020-08-25,South,1931.62,65.96,269.65,0.0
2020-08-26,South,1916.62,56.81,258.79,0.0
2020-08-27,South,2020.45,62.26,268.95,0.0
2020-08-28,South,1957.79,57.37,292.82,0.0
2020-08-29,South,2056.22,58.72,262.92,0.0
2020-08-30,South,1917.52,51.54,237.35,0.0
2020-08-31,South,2049.73,60.91,215.23,0.0
2020-09-01,South,2042.61,49.69,270.77,0.0
2020-09-02,South,2007.39,55.33,258.79,0.0
2020-09-03,South,1896.43,51.36,274.21,0.0
2020-09-04,South,1915.16,53.94,273.15,0.0
2020-09-05,South,2013.23,48.77,275.12,0.0
2020-09-06,South,1989.49,65.28,268.99,0.0
2020-09-07,South,2037.4,54.45,268.65,0.0
2020-09-08,South,1997.52,64.68,265.42,0.0
2020-09-09,South,1993.06,43.71,284.16,0.0
2020-09-10,South,1879.39,49.26,282.99,0.0
2020-09-11,South,2041.71,47.71,249.31,0.0
2020-09-12,South,1968.01,51.83,243.23,0.0
2020-09-13,South,1980.42,55.11,286.76,0.0
2020-09-14,South,1946.71,71.01,260.59,0.0
2020-09-15,South,1923.04,45.12,286.25,0.0
2020-09-16,South,2073.53,59.39,286.09,0.0
2020-09-17,South,2039.55,71.2,270.8,0.0
2020-09-18,South,2040.22,73.66,263.85,0.0
2020-09-19,South,1988.64,45.86,255.99,0.0
2020-09-20,South,1912.41,44.45,309.56,0.0
2020-09-21,South,2104.24,64.08,307.26,0.0
2020-09-22,South,2020.09,34.59,245.98,0.0
2020-09-23,South,2005.64,49.3,261.64,0.0
2020-09-24,South,1980.66,54.5,271.28,0.0
2020-09-25,South,1896.21,42.38,259.59,0.0
2020-09-26,South,2055.32,49.83,247.98,0.0
2020-09-27,South,1945.17,51.05,249.12,0.0
2020-09-28,South,2025.18,50.77,253.25,0.0
2020-09-29,South,2036.2,61.37,278.69,0.0
2020-09-30,South,2014.16,56.11,284.39,0.0
2020-10-01,South,2020.74,56.9,288.85,0.0
2020-10-02,South,2064.33,53.64,284.09,0.0
2020-10-03,South,1957.18,55.8,277.42,0.0
2020-10-04,South,2004.8,38.06,251.09,0.0
2020-10-05,South,1985.09,54.6,256.09,0.0
2020-10-06,South,1904.14,51.52,260.27,0.0
2020-10-07,South,2010.19,47.5,271.18,0.0
2020-10-08,South,2058.2,49.57,297.46,0.0
2020-10-09,South,2064.21,38.89,281.35,0.0
2020-10-10,South,2088.01,59.65,299.03,0.0
2020-10-11,South,1906.2,52.84,283.14,0.0
2020-10-12,South,2076.05,65.6,258.79,0.0
2020-10-13,South,2003.6,43.69,272.53,0.0
2020-10-14,South,2074.12,50.04,283.56,0.0
2020-10-15,South,1974.08,39.41,295.65,0.0
2020-10-16,South,1967.0,54.68,265.49,0.0
2020-10-17,South,1932.49,52.22,290.09,0.0
2020-10-18,South,2031.77,57.09,270.03,0.0
2020-10-19,South,2018.41,50.27,267.36,0.0
2020-10-20,South,1936.54,58.36,264.97,0.0
2020-10-21,South,1883.88,57.56,222.81,0.0
2020-10-22,South,2012.55,43.96,256.76,0.0
2020-10-23,South,2017.94,51.92,266.37,0.0
2020-10-24,South,1941.82,45.92,248.97,0.0
2020-10-25,South,1931.46,44.6,300.99,0.0
2020-10-26,South,2023.32,45.88,230.05,0.0
2020-10-27,South,2083.03,52.65,257.73,0.0
2020-10-28,South,1965.13,49.28,287.41,0.0
2020-10-29,South,1945.56,49.99,263.74,0.0
2020-10-30,South,2004.15,19.09,258.77,0.0
2020-10-31,South,2020.63,49.62,277.53,0.0
2020-11-01,South,1970.31,35.51,246.41,0.0
2020-11-02,South,2089.43,56.02,270.94,0.0
2020-11-03,South,2032.91,46.87,279.13,0.0
2020-11-04,South,1968.4,48.42,287.09,0.0
2020-11-05,South,1907.48,46.49,253.47,0.0
